"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1586863,"December 31, 2019",Texas,Montgomery,"253 North Lynx Trail",1,0,N/A
1585298,"December 31, 2019",Maryland,"Halethorpe (Lansdowne)","4100 block of Twin Circle Way",2,0,N/A
1586464,"December 31, 2019",Delaware,Bear,"Taylor Dr and Emerson Pl",1,0,N/A
1584663,"December 31, 2019",Indiana,Indianapolis,"5273 E 38th St",1,0,N/A
1585170,"December 31, 2019",Nebraska,Omaha,"3600 N 24th St",2,1,N/A
1585159,"December 31, 2019",Mississippi,Jackson,"2500 block of Shepwood Dr",1,0,N/A
1586587,"December 31, 2019",Tennessee,Memphis,"4194 Cherrydale Rd",1,0,N/A
1585078,"December 31, 2019","New York","New York (Manhattan)","142 W 112th St",1,0,N/A
1585264,"December 31, 2019",Delaware,"New Castle","700 block of Willings Way",1,0,N/A
1680112,"December 31, 2019",Mississippi,Petal,"110 Mcgilvary Rd",1,0,N/A
1585912,"December 31, 2019","New Jersey",Camden,"Morgan Boulevard",1,0,N/A
1585908,"December 31, 2019","North Carolina",Oxford,"306 Lanier St",1,1,N/A
1586349,"December 31, 2019",Montana,"Big Timber","413 W 8th Ave",1,0,N/A
1586342,"December 31, 2019",Mississippi,"Blue Mountain (Cotton Plant)",MS-15,1,0,N/A
1585663,"December 31, 2019","South Carolina","Goose Creek","Howe Hall Rd and Rutt Ln",1,0,N/A
1586054,"December 31, 2019",Ohio,Akron,"800 block of Kenyon St",1,0,N/A
1585105,"December 31, 2019",Louisiana,"New Orleans","1300 block of France St",1,0,N/A
1585164,"December 31, 2019",Texas,Houston,"16200 Lazy Ridge Rd",1,1,N/A
1585186,"December 31, 2019",Pennsylvania,Pittsburgh,"W Ingomar Rd",1,0,N/A
1586323,"December 31, 2019","New Jersey",Somerset,"Churchill Ave",1,0,N/A
1585365,"December 31, 2019",Florida,"Keystone Heights","4300 block of Lori Loop Rd",2,1,N/A
1587153,"December 31, 2019",Texas,Denton,"905 Cleveland St",1,0,N/A
1585456,"December 31, 2019",Tennessee,Savannah,"1325 Florence Rd",1,0,N/A
1584493,"December 31, 2019",Texas,"Gary (Gary City)","FM 10 and FM 2260",1,0,N/A
1583941,"December 30, 2019",California,"San Bernardino","1300 block of Colorado Ave",1,1,N/A
1583283,"December 30, 2019","New Mexico",Albuquerque,"13300 block of Oriente Ave NE",1,0,N/A
1583823,"December 30, 2019",Texas,Dallas,"2615 Royal Ln",1,2,N/A
1584067,"December 30, 2019",Kansas,Wichita,"E Mt Vernon St and S Webb Rd",1,0,N/A
1586177,"December 30, 2019",Oklahoma,Owasso,N/A,1,0,N/A
1584124,"December 30, 2019",Louisiana,"Baton Rouge","16000 block of Morel Ave",1,1,N/A
1584091,"December 30, 2019",Missouri,"Saint Louis","2000 block of E Alice Ave",1,0,N/A
1583757,"December 30, 2019",Michigan,Lapeer,"252 S Main St",1,0,N/A
1584109,"December 30, 2019",Virginia,Alexandria,"7900 block of Sausalito Pl",1,1,N/A
1583938,"December 30, 2019","District of Columbia",Washington,"600 block of M St NE",1,0,N/A
1583672,"December 30, 2019",Tennessee,Nashville,"307 Susannah Ct",1,0,N/A
1583051,"December 30, 2019",Georgia,Atlanta,"900 block of Washington St",1,1,N/A
1583806,"December 30, 2019",Texas,Killeen,"802 N College St",1,0,N/A
1584158,"December 30, 2019","New Jersey",Newark,"18th Ave and Boyd St",1,0,N/A
1583581,"December 30, 2019",Louisiana,"New Orleans","7700 block of Read Blvd",1,0,N/A
1584074,"December 30, 2019",Alabama,Pennington,"7530 AL-114",2,0,N/A
1584329,"December 30, 2019",Florida,"Atlantic Beach","470 Garden Ln",2,0,N/A
1584635,"December 30, 2019","South Carolina","Myrtle Beach","100 block of N Kings Hwy",1,0,N/A
1584789,"December 30, 2019",Texas,Houston,"9601 W Montgomery Rd",1,0,N/A
1583614,"December 30, 2019",Indiana,"Fort Wayne","3000 block of Central Dr",1,0,N/A
1584096,"December 30, 2019",Alabama,Hurtsboro,"Shady Grove Ln",1,0,N/A
1585500,"December 30, 2019",Georgia,Summerville,"152 Kelly St",1,0,N/A
1583947,"December 30, 2019",California,Fresno,"Fruit Ave",1,0,N/A
1584366,"December 30, 2019",Florida,Apopka,"Old Apopka Rd and Clarcona Rd",1,0,N/A
1585066,"December 30, 2019",Colorado,"Grand Junction","925 Struthers Ave",1,0,N/A
1584628,"December 30, 2019","South Carolina",Union,"503 S Church St",1,0,N/A
1584085,"December 30, 2019",Missouri,Fayette,"W Hackberry St and S Linn St",1,0,N/A
1959345,"December 30, 2019",Georgia,Norcross,"100 Chase Common Dr",1,0,N/A
1583307,"December 30, 2019","South Carolina",Beaufort,"Roberts Ln",1,2,N/A
1584490,"December 30, 2019",Georgia,"Stone Mountain","1000 block of S Hairston Rd",1,0,N/A
1584189,"December 30, 2019",Maryland,Baltimore,"500 block of E 43rd St",3,0,N/A
1583475,"December 30, 2019",Maryland,Baltimore,"2000 block of Eagle St",1,0,N/A
1584370,"December 30, 2019",Illinois,Chicago,"2100 block of E 69th St",1,1,N/A
1584751,"December 30, 2019",Texas,Cypress,"8500 block of Easton Commons Dr",1,0,N/A
1583896,"December 30, 2019",Texas,Houston,"5700 Pershing St",1,0,N/A
1584089,"December 30, 2019",Missouri,Fulton,"706 Hickman Ave",1,0,N/A
1636747,"December 30, 2019",Nevada,"Las Vegas","6555 Boulder Hwy",1,0,N/A
1583787,"December 30, 2019",Texas,"San Antonio","13658 O'Connor Rd",1,0,N/A
1592700,"December 29, 2019",Texas,"Mount Pleasant","Private Rd 2321",1,0,N/A
1583462,"December 29, 2019",California,Fresno,"Belmont Ave and Peach Ave",1,0,N/A
1587145,"December 29, 2019",Florida,Miami,"16605 NE 4th Ave",1,0,N/A
1582522,"December 29, 2019",Florida,Orlando,"Kirkland Blvd and S Ivey Ln",1,0,N/A
1582837,"December 29, 2019",California,Bakersfield,"1900 block of Missouri Ave",1,0,N/A
1582855,"December 29, 2019",California,"San Diego","845 Raven St",1,0,N/A
1582880,"December 29, 2019",Texas,"Corpus Christi","5200 block of Weber Rd",1,0,N/A
1582596,"December 29, 2019",Tennessee,Memphis,"3408 Bestway Dr",1,0,N/A
1583856,"December 29, 2019",Oklahoma,Tulsa,"1111 E 60th St",1,0,N/A
1582995,"December 29, 2019",Ohio,Toledo,"3045 Ilger Ave",1,2,N/A
1583484,"December 29, 2019",Illinois,"East Saint Louis","5510 State St",1,0,N/A
1582697,"December 29, 2019","North Carolina",Ramseur,"6423 Jordan Rd",1,0,N/A
1582649,"December 29, 2019",Alaska,Juneau,"9160 Cinema Dr",1,0,N/A
1582899,"December 29, 2019",Louisiana,"New Orleans","1800 block of Almonaster Ave",1,0,N/A
1583048,"December 29, 2019",Massachusetts,Springfield,"78 Belmont Ave",1,0,N/A
1583477,"December 29, 2019",California,"Long Beach","2300 block of E 14th St",1,1,N/A
1583071,"December 29, 2019","South Dakota","Rapid City","851 E Minnesota St",2,0,N/A
1582634,"December 29, 2019","North Carolina",Lumberton,"1214 Robert Bessie Rd",2,0,N/A
1583437,"December 29, 2019",Indiana,Indianapolis,"4900 block of Clarkson Dr",1,1,N/A
1583859,"December 29, 2019",Mississippi,Byhalia,"US 78 S and I 269 W",1,0,N/A
1603889,"December 29, 2019",California,"San Bernardino (Muscoy)","2502 N Macy St",1,0,N/A
1582501,"December 29, 2019",Florida,Miami,"12227 NW 27th Ave",1,1,N/A
1582450,"December 29, 2019",Mississippi,Jackson,"Archer Ave and Ilano Dr",1,0,N/A
1582874,"December 29, 2019",Texas,Houston,"12803 Northborough Dr",1,0,N/A
1582718,"December 29, 2019",Texas,Houston,"5021 Longmeadow St",1,0,N/A
1582907,"December 29, 2019",Texas,Dallas,"1415 Whitley Dr",1,1,N/A
1582973,"December 29, 2019",Texas,"Round Rock","670 Louis Henna Blvd",1,0,N/A
1582614,"December 29, 2019",Tennessee,Knoxville,"4009 Bedrock Way",2,0,N/A
1582941,"December 29, 2019",Texas,Houston,"702 W Dallas St",1,0,N/A
1582197,"December 29, 2019","New York",Buffalo,"50 block of Henrietta Ave",1,3,N/A
1583638,"December 29, 2019","District of Columbia",Washington,"4200 block of Barnaby Rd SE",1,0,N/A
1583587,"December 29, 2019",Indiana,Lafayette,"3015 Old State Rd 25",2,0,N/A
1582249,"December 29, 2019",Texas,"Fort Worth (White Settlement)","1900 S Las Vegas Trail",3,0,N/A
1587832,"December 29, 2019","South Carolina",Florence,"3156 Pamplico Hwy",1,0,N/A
1582988,"December 29, 2019",Texas,Waco,"1516 Gurley Ln",1,0,N/A
1583405,"December 29, 2019",Illinois,Chicago,"5100 block of S Washtenaw Ave",1,0,N/A
1583017,"December 29, 2019","North Carolina",Wilmington,"1100 block of Castle St",1,0,N/A
1583387,"December 29, 2019",Illinois,Chicago,"3000 block of W 39th Pl",1,0,N/A
1584511,"December 29, 2019",Alabama,Valley,"9000 block of Lee Rd 279",1,0,N/A
1583353,"December 29, 2019",Illinois,Chicago,"1700 block of W 21st St",1,0,N/A
1582181,"December 29, 2019",Arizona,Yuma,"1400 block W 9th Place",2,0,N/A
1583344,"December 29, 2019","South Carolina",Cheraw,"Chatham Lake Ln",1,0,N/A
1583505,"December 29, 2019",Maryland,Reisterstown,"12000 block of Tarragon Rd",1,0,N/A
1583245,"December 29, 2019",Florida,"Panama City Beach","6400 block of Sunset Ave",1,0,N/A
1631028,"December 29, 2019",Georgia,Macon,"Hillary Place",1,0,N/A
1584309,"December 29, 2019",Florida,Hawthorne,"SR 20",1,0,N/A
1583067,"December 29, 2019",Washington,Seattle,"WA-509 and 1st Ave S",1,0,N/A
1583088,"December 29, 2019","New Jersey",Elizabeth,"381 Morris Ave",1,0,N/A
1584143,"December 29, 2019",Pennsylvania,Philadelphia,"5900 block of N Norwood St",1,0,N/A
1583012,"December 29, 2019","North Carolina",Durham,"800 block of S Alston Ave",1,0,N/A
1583820,"December 29, 2019",Texas,Dallas,"9907 Rhoda Ln",1,0,N/A
1582013,"December 29, 2019",Ohio,"Bay Village","25315 Wolf Rd",2,0,N/A
1582979,"December 29, 2019",Ohio,Columbus,"500 block of Seymour Ave",1,0,N/A
1582791,"December 28, 2019",Texas,Midland,"500 block of S Carver",1,0,N/A
1586148,"December 28, 2019",Alabama,Lincoln,"Water Tank Ln",1,0,N/A
1582882,"December 28, 2019",Missouri,"Saint Louis","Gardner Dr",1,0,N/A
1581996,"December 28, 2019",California,Bakersfield,"100 block of Water St",1,0,N/A
1582027,"December 28, 2019",Louisiana,"New Orleans","1600 block of S Liberty St",1,2,N/A
1582671,"December 28, 2019","North Carolina",Concord,"Lincoln St and Polk Ave",1,0,N/A
1582040,"December 28, 2019","North Carolina",Concord,"8361 Concord Mills Boulevard",1,2,N/A
1582783,"December 28, 2019","West Virginia",Huntington,"900 block of 28th St",1,0,N/A
1582002,"December 28, 2019",California,"San Diego","1700 Imperial Ave",1,0,N/A
1593168,"December 28, 2019",Florida,Sarasota,"1900 block of 22nd St",1,0,N/A
1581551,"December 28, 2019",Pennsylvania,Philadelphia,"Spring Garden St and N 37th St",1,0,N/A
1582579,"December 28, 2019",Texas,Houston,"6202 Hermann Park Dr",1,0,N/A
1582089,"December 28, 2019",Louisiana,"Saint Gabriel","5900 block of LSU Ag Road",2,0,N/A
1581518,"December 28, 2019",Ohio,Lancaster,"914 Pierce Ave",1,0,N/A
1583785,"December 28, 2019",Ohio,Ashville,"14461 OH-104",1,0,N/A
1582086,"December 28, 2019","South Carolina",Florence,"600 block of Ervin Court",1,0,N/A
1581403,"December 28, 2019",Indiana,"New Albany","1600 block of Bono Rd",1,2,N/A
1582504,"December 28, 2019",Florida,Miami,"7055 N Miami Ave",1,0,N/A
1581516,"December 28, 2019",Pennsylvania,Pittsburgh,"718 Hazelwood Ave",1,0,N/A
1581699,"December 28, 2019","New York","Wyandanch (Wheatley Heights)","Little East Neck Rd",1,0,N/A
1581549,"December 28, 2019",Tennessee,Elizabethton,"600 block of Hattie Ave",1,0,N/A
1581629,"December 28, 2019",Tennessee,Memphis,"151 N Montgomery St",1,0,N/A
1581557,"December 28, 2019",Tennessee,Nashville,"221 Plus Park Blvd",1,0,N/A
1583530,"December 28, 2019",California,"Clearlake Oaks",N/A,1,0,N/A
1617558,"December 28, 2019",Alabama,Birmingham,"1500 block of Tuscaloosa Avenue",1,0,N/A
1581568,"December 28, 2019",Alabama,Birmingham,"2600 block of Court R",1,2,N/A
1583327,"December 28, 2019","South Carolina",Greeleyville,N/A,1,0,N/A
1582102,"December 28, 2019",Nevada,"Las Vegas","7000 Knoll View Dr",1,0,N/A
1582731,"December 28, 2019",Virginia,Lynchburg,"621 Gum St",1,1,N/A
1582233,"December 28, 2019",Maryland,Baltimore,"3400 block of Dudley Ave",1,0,N/A
1581336,"December 28, 2019","District of Columbia",Washington,"50 block of Riggs Rd NE",1,0,N/A
1582179,"December 28, 2019",Delaware,Wilmington,"1300 block of E 29th St",1,0,N/A
1584282,"December 28, 2019",Florida,"Fort Lauderdale","800 NW 22nd Rd",1,1,N/A
1588130,"December 28, 2019",Louisiana,Kentwood,N/A,1,2,N/A
1584167,"December 28, 2019",Montana,Hamilton,"600 block of W Destra St",1,0,N/A
1581583,"December 28, 2019",Louisiana,"Baton Rouge","2100 block of Pocahontas St",1,0,N/A
1582375,"December 28, 2019",Louisiana,Bernice,"160 W 6th St",1,0,N/A
1581693,"December 28, 2019",Texas,Killeen,"4100 block of Stan Schlueter Loop",1,0,N/A
1584983,"December 28, 2019",Nebraska,Bellevue,"Denver St and Columbus Ave",1,0,N/A
1581994,"December 28, 2019",California,"San Bernardino","5280 N Little Mountain",1,0,N/A
1582247,"December 28, 2019",Arizona,Phoenix,"N 75th Ave and W Indian School Rd",1,0,N/A
1581301,"December 27, 2019",Louisiana,"Baton Rouge","N 18th St and Convention St",1,0,N/A
1586092,"December 27, 2019",Texas,Midland,"S County Road 1230",1,0,N/A
1587157,"December 27, 2019",Florida,Miami,"690 NE 159th St",1,1,N/A
1581263,"December 27, 2019",Alabama,Birmingham,"832 24th St S",1,0,N/A
1580952,"December 27, 2019","New York",Rochester,"Lyell Ave",1,0,N/A
1581977,"December 27, 2019",Pennsylvania,Chester,"1100 block of Booth St",1,0,N/A
1580949,"December 27, 2019","New York",Rochester,"Bay St and Copeland St",1,1,N/A
1580963,"December 27, 2019",Colorado,Aurora,"14200 E Alameda Ave",1,0,N/A
1581170,"December 27, 2019","South Carolina","Rock Hill","Calhoun St",1,0,N/A
1581626,"December 27, 2019",Texas,Dallas,"12825 Jupiter Rd",1,0,N/A
1581543,"December 27, 2019",Idaho,Blackfoot,"175 W 350 N",2,0,N/A
1581188,"December 27, 2019",Kentucky,"Bowling Green","2748 Torridge Ave",1,0,N/A
1580786,"December 27, 2019","South Carolina","Saint Stephen","3856 Byrnes Dr",1,0,N/A
1581504,"December 27, 2019","South Carolina",Manning,"Camilla Dr",1,0,N/A
1582336,"December 27, 2019",Michigan,"Oak Park","21000 block of Westhampton St",1,1,N/A
1581466,"December 27, 2019",Florida,"Kissimmee (Poinciana)","1100 block of Doncaster Ct",1,0,N/A
1581182,"December 27, 2019","New York",Bronx,"E Burnside Ave and Morris Ave",1,0,N/A
1581180,"December 27, 2019",Virginia,"Newport News","100 block of Nantucket Pl",1,0,N/A
1581177,"December 27, 2019",Nebraska,Omaha,"N 30th St and Stone Ave",1,0,N/A
1581590,"December 27, 2019",California,Modesto,"1900 block of Vernon Ave",1,3,N/A
1580798,"December 27, 2019","West Virginia",Dunbar,"915 Dunbar Ave",1,0,N/A
1580548,"December 27, 2019",Maryland,"Hyattsville (Chillum)","3516 Dean Dr",1,0,N/A
1580595,"December 27, 2019",Utah,"Ogden (South Ogden)","Wall Ave and Riverdale Rd",1,0,N/A
1581458,"December 27, 2019",Wisconsin,Brookfield,"20111 W Bluemound Rd",1,0,N/A
1581368,"December 27, 2019",Illinois,Chicago,"8100 block of S Maryland Ave",1,0,N/A
1582799,"December 27, 2019",Texas,Longview,"263 Pegues Rd",1,0,N/A
1581075,"December 27, 2019",Maryland,"Linthicum Heights","1200 block of Gloria Ave",1,0,N/A
1581354,"December 27, 2019",Maine,Limerick,"138 Washington St",1,0,N/A
1581533,"December 27, 2019",Arizona,Surprise,"N Litchfield Rd and W Waddell Rd",2,0,N/A
1581938,"December 27, 2019",Illinois,Harvey,"14600 block of Loomis Ave",1,0,N/A
1581371,"December 27, 2019",Illinois,Chicago,"5200 block of W Crystal St",1,0,N/A
1581360,"December 27, 2019",Illinois,Chicago,"1600 block of W 79th St",1,0,N/A
1581573,"December 27, 2019",Connecticut,Hamden,"1126 Dixwell Ave",1,0,N/A
1582075,"December 27, 2019","New Jersey",Trenton,"200 block of Commonwealth Ave",1,0,N/A
1582077,"December 27, 2019","South Carolina",Lexington,"100 block of Valley Lane",1,0,N/A
1581297,"December 27, 2019",Louisiana,"Baton Rouge","1400 block of N 31st St",1,0,N/A
1581073,"December 27, 2019",California,Sacramento,"4124 Florin Rd",1,0,N/A
1584114,"December 27, 2019",Oklahoma,"Oklahoma City",N/A,1,0,N/A
1580979,"December 27, 2019",Texas,Humble,"6301 FM 1960",1,1,N/A
1581103,"December 27, 2019",Texas,Houston,"500 block of Smart St",2,7,N/A
1581586,"December 27, 2019",Missouri,"Kansas City","527 NW 72nd Ct",1,0,N/A
1581327,"December 27, 2019",Louisiana,"New Orleans","S Liberty St and Terpsichore St",1,0,N/A
1581098,"December 26, 2019",Arkansas,Blytheville,"312  South Lake St",1,1,N/A
1581016,"December 26, 2019",Kentucky,Bedford,"44 Ogden Ridge Rd",2,0,N/A
1581260,"December 26, 2019",Texas,Dallas,"3002 Falls Dr",1,0,N/A
1580306,"December 26, 2019",Michigan,Flint,"4311 Dupont St",1,0,N/A
1581303,"December 26, 2019",Louisiana,Thibodaux,"200 block of Bobby St",1,0,N/A
1580281,"December 26, 2019",Pennsylvania,"Pittsburgh (Penn Hills)","12270 Frankstown Rd",1,0,N/A
1580713,"December 26, 2019",Tennessee,Memphis,"3600 block of Hallbrook St",1,0,N/A
1581009,"December 26, 2019",Minnesota,"Saint Paul","295 State St",1,0,N/A
1580400,"December 26, 2019","District of Columbia",Washington,"1800 block of Corcoran St NE",1,1,N/A
1580761,"December 26, 2019",Georgia,Thomson,"Dixie Dr",1,0,N/A
1580379,"December 26, 2019",Florida,Auburndale,"Congress Ave",1,0,N/A
1581426,"December 26, 2019",Wisconsin,Norway,"25700 block of Loomis Rd",1,0,N/A
1582935,"December 26, 2019",Colorado,Denver,"8770 Galen Ct",1,0,N/A
1584612,"December 26, 2019","South Carolina",Jenkinsville,N/A,1,0,N/A
1582051,"December 26, 2019",Arizona,"Flagstaff (Cosnino)",N/A,1,0,N/A
1580396,"December 26, 2019",Maryland,Baltimore,"1800 block of W Pratt St",1,0,N/A
1580551,"December 26, 2019",Maryland,Baltimore,"4200 block of Furley Ave",1,0,N/A
1580512,"December 26, 2019",Washington,Spokane,"2900 block of E Diamond Ave",1,0,N/A
1580457,"December 26, 2019",Louisiana,Marrero,"2800 block of Mt Kennedy Dr",1,0,N/A
1581226,"December 26, 2019",Mississippi,"Port Gibson","Willow Road and MS 462",1,0,N/A
1580428,"December 26, 2019","North Carolina",Spindale,"Hamilton Rd",1,0,N/A
1580102,"December 26, 2019",Virginia,Manassas,"8201 Sudley Road",1,1,N/A
1582006,"December 26, 2019",Maryland,Frederick,"7910 Reichs Ford Rd",1,0,N/A
1580326,"December 26, 2019",Washington,Bellingham,"909 Marine Dr",1,1,N/A
1581172,"December 26, 2019",Texas,Houston,"2700 block of Saint Charles St",1,0,N/A
1580381,"December 26, 2019",Florida,"West Palm Beach","200 block of Elaine Cir W",1,0,N/A
1579788,"December 25, 2019","New Mexico","Rio Rancho","3400 Martin Meadows Dr NE",4,0,N/A
1579701,"December 25, 2019",California,Oakland,"5900 block of E 16th St",1,0,N/A
1579904,"December 25, 2019",Pennsylvania,Chester,"Keystone Rd",1,1,N/A
1579804,"December 25, 2019",Colorado,Aurora,"17000 block of E Kansas Pl",1,0,N/A
1585047,"December 25, 2019",Illinois,Chicago,"5800 block of W Belden Ave",1,0,N/A
1579781,"December 25, 2019",Maryland,Damascus,"28900 Kemptown Rd",2,0,N/A
1579779,"December 25, 2019",Pennsylvania,Philadelphia,"2000 block of E Cambria St",1,0,N/A
1579536,"December 25, 2019","New Mexico",Albuquerque,"1001 Madeira Dr SE",1,0,N/A
1580214,"December 25, 2019",Georgia,Columbus,"1110 Farr Rd",1,0,N/A
1581133,"December 25, 2019",Texas,Houston,"8900 block of Glencrest St",1,0,N/A
1580172,"December 25, 2019",Georgia,Riverdale,"Ridge Rd",1,0,N/A
1580445,"December 25, 2019",Texas,Buna,"34060 US-96",1,0,N/A
1579689,"December 25, 2019",California,Azusa,"1100 block of E Hollyvale St",1,0,N/A
1579970,"December 25, 2019",Iowa,Coralville,"954 Boston Way",1,3,N/A
1579883,"December 25, 2019",Kentucky,Lexington,"1340 Alexandria Dr",1,0,N/A
1579985,"December 25, 2019",Virginia,Richmond,"1000 block of St Paul St",2,0,N/A
1579929,"December 25, 2019",Illinois,Cullom,"416 E Jackson St",3,0,N/A
1579662,"December 25, 2019","New Mexico",Albuquerque,"7201 Lomas Blvd NE",1,0,N/A
1587890,"December 25, 2019","North Carolina","Saint Pauls","500 block of Avery Rd",1,0,N/A
1579529,"December 25, 2019",Georgia,Columbus,"Wall St",1,0,N/A
1579522,"December 25, 2019",Georgia,"South Fulton","Ben Hill Rd",1,0,N/A
1579814,"December 25, 2019",Delaware,Wilmington,"900 block of Vandever Ave",1,0,N/A
1581049,"December 25, 2019",Illinois,Herrin,"2705 N Park Ave",2,0,N/A
1580086,"December 25, 2019",Wisconsin,Milwaukee,"2600 block of N 37th St",1,0,N/A
1579876,"December 25, 2019",Alabama,Eufaula,"100 Wall St",1,0,N/A
1580498,"December 25, 2019",Texas,Odessa,"16164 W University Blvd",1,0,N/A
1580207,"December 25, 2019",Alabama,"Phenix City","1700 E 280 Byp",1,0,N/A
1579856,"December 25, 2019",Virginia,Richmond,"1800 E Main St",1,3,N/A
1579887,"December 25, 2019",Louisiana,"New Orleans","1300 block of Senate St",1,0,N/A
1579885,"December 25, 2019",Louisiana,"New Orleans","6800 block of W Coronet Ct",1,0,N/A
1580454,"December 25, 2019",Louisiana,Madisonville,"700 block of LA-1085",1,0,N/A
1579680,"December 25, 2019",Texas,Dallas,"1904 High Hill Blvd",1,0,N/A
1580438,"December 25, 2019","South Carolina","Boiling Springs",N/A,1,0,N/A
1579738,"December 25, 2019",Texas,"San Antonio","11300 block of Candle Park",2,0,N/A
1580386,"December 25, 2019",Florida,Jacksonville,"327 E Bay St",1,1,N/A
1580373,"December 25, 2019",Florida,Homestead,"100 block of NW 4th Ave",2,0,N/A
1579925,"December 25, 2019",Florida,Ocala,"SW 79th St",1,0,N/A
1580366,"December 24, 2019",California,Victorville,"16000 block of Pebble Beach Dr",1,0,N/A
1579760,"December 24, 2019","New York",Syracuse,"222 Turtle St",1,0,N/A
1579791,"December 24, 2019",Mississippi,"Hattiesburg (Oak Grove)","Woodside Dr",1,0,N/A
1579368,"December 24, 2019",Texas,Houston,"14000 block of Buxley St",1,0,N/A
1580412,"December 24, 2019",Missouri,"Kansas City","E 72nd St and Wabash Ave",1,0,N/A
1579324,"December 24, 2019",Louisiana,Slidell,"300 block of Dockside Dr",1,1,N/A
1580297,"December 24, 2019",Alabama,Addison,N/A,2,0,N/A
1579548,"December 24, 2019",Missouri,Springfield,"E Latoka Ct and S Roanoke Ave",1,0,N/A
1579309,"December 24, 2019",Kentucky,Glasgow,"Happy Valley Rd",1,0,N/A
1578965,"December 24, 2019",Kentucky,Lexington,"318 Transylvania Pk",1,0,N/A
1579375,"December 24, 2019",Texas,Houston,"16500 block of Obsidian Dr",1,0,N/A
1579086,"December 24, 2019",Virginia,Portsmouth,"1025 Patriot Way",1,0,N/A
1579214,"December 24, 2019",Virginia,"South Boston","3060 Bellevue Rd",2,0,N/A
1579514,"December 24, 2019",Colorado,"Grand Junction","2900 block of Sandra Ave",1,0,N/A
1579718,"December 24, 2019",California,"San Francisco","Jones St and O'Farrell St",1,1,N/A
1596029,"December 24, 2019","North Carolina",Raeford,"100 block of Huntley Drive",1,0,N/A
1579666,"December 24, 2019",Texas,Houston,"4820 Hwy 6",1,1,N/A
1579016,"December 24, 2019",Florida,"Plant City","505 Whitehall St",1,0,N/A
1579555,"December 24, 2019",Oklahoma,"Oklahoma City","2315 N Martin Luther King Ave",1,1,N/A
1578970,"December 24, 2019",Florida,Miami,"266th St and 139th Ave",1,0,N/A
1579566,"December 24, 2019",Oklahoma,"Oklahoma City","NW 29th St and N McKinley Ave",1,0,N/A
1579586,"December 24, 2019",Wisconsin,Madison,"937 S Midvale Blvd",1,0,N/A
1579550,"December 24, 2019","South Carolina","Lake City","Independence Ave",1,0,N/A
1579518,"December 24, 2019",Kansas,"Kansas City","7200 block of Wabash Ave",1,0,N/A
